name,barcode,price,weight,category,date
TrueLove Home and Décor Magazine,6009880525676,80.0,,Frozen_food,16-05-2023
Fish Scale Fabric Shopper Bag,6007875689099,35.99,,Frozen_food,16-05-2023
Glade Lemon Air Freshener 300 ml,6001298701154,38.99,0.3,Frozen_food,16-05-2023
Ecovessel Splash Underwater Design Kids Bottle 355 ml,850015732928,184.99,0.35,Frozen_food,16-05-2023
Diana The People's Princess: Reflecting On Her Life and Legacy - 25 Years On,9781911276890,299.9,,Frozen_food,16-05-2023
Shudu Finds Her Magic,9781431431106,95.0,,Frozen_food,16-05-2023
Sticky Plum Baste and Dip 320 ml,6009214801254,45.99,0.32,Frozen_food,16-05-2023
Duracell Plus AAA Alkaline Batteries 4 pcs,5000394141117,99.99,,Frozen_food,16-05-2023
Africana Cookbook by Lerato Umah-Shaylor,9780008458508,560.0,,Frozen_food,16-05-2023
Manna Ranger Pro Grey Plastic Bottle 1 L,840179254893,249.99,1.0,Frozen_food,16-05-2023
"Swim, Bike and Run Triathlon Magazine",9780620501378,99.9,,Frozen_food,16-05-2023
17 L Drawstring Cotton Clean Scent Pedal Bin Liners 30 pk,6009214637747,46.99,17.0,Frozen_food,16-05-2023
Zebra Design Shopper Bag,6007875689112,85.99,,Frozen_food,16-05-2023
Taco Loco,9781910904312,355.0,,Frozen_food,16-05-2023
The Fresh Vegan Kitchen,9781909108813,400.0,,Frozen_food,16-05-2023
17 L Drawstring Pedal Bin Liners 30 pk,6009214637730,46.99,17.0,Frozen_food,16-05-2023
Manna Grey Stainless Steel Reusable Straw Set 6 Pcs,840179245556,99.99,,Frozen_food,16-05-2023
Landbou Boerekos Tydskrif,6009900125596,160.0,,Frozen_food,16-05-2023
Amazing African Animals Alphabet by Kristina Jones,9781432308612,150.0,,Frozen_food,16-05-2023
Vegan BBQ Cookbook by Katy Beskow,9781787138605,355.0,,Frozen_food,16-05-2023
Donna Hay's Basics to Brilliance Cookbook For Kids,9781460762363,560.0,,Frozen_food,16-05-2023
Manna Fynbos Print Tumbler With Straw 532 ml,196557042881,259.99,0.53,Frozen_food,16-05-2023
Click and Store Set of Rectangular Nested Plastic Food Containers 3 pk,6007875565942,199.99,,Frozen_food,16-05-2023
